batch_group,matrix,pathogen,count_0_1,count_1_10,count_10_100,count_100_1000,count_ge_1000,n_total,n_positive,median_pos
250528_PL4,Anal,Mycoplasma spp,41,4,0,0,0,45,7,1.395225
250528_PL4,Anal,Neisseria gonorrhoeae,41,0,2,2,0,45,5,27.0
250528_PL4,Anal,Neisseria meningitidis,40,4,1,0,0,45,6,3.4644325
250528_PL4,Anal,Neisseria spp,38,1,4,2,0,45,8,14.336907999999998
250528_PL4,Anal,Papillomavirus,16,12,11,5,1,45,32,10.5
250528_PL4,Anal,Shigella spp,36,5,3,1,0,45,10,6.679256499999999
250528_PL4,Anal,Staphylococcus aureus,6,12,22,5,0,45,39,16.0
250528_PL4,Anal,Treponema pallidum,45,0,0,0,0,45,1,0.060356
250528_PL4,Anal,Trichomonas vaginalis,4,20,21,0,0,45,44,8.280361500000001
250528_PL4,Anal,Trichophyton spp,45,0,0,0,0,45,4,0.169041
250528_PL4,Anal,Ureaplasma spp,39,2,2,2,0,45,6,18.0
250528_PL4,Gorge,Campylobacter jejuni,45,0,0,1,0,46,1,154.0
250528_PL4,Gorge,Chlamydia spp,46,0,0,0,0,46,0,0.0
250528_PL4,Gorge,Chlamydia trachomatis,46,0,0,0,0,46,0,0.0
250528_PL4,Gorge,Clostridioides difficile,44,1,0,1,0,46,2,118.321571
250528_PL4,Gorge,Entamoeba histolytica,46,0,0,0,0,46,5,0.060043
250528_PL4,Gorge,Haemophilus ducreyi,46,0,0,0,0,46,0,0.0
250528_PL4,Gorge,Haemophilus influenzae,29,1,3,12,1,46,17,222.0
250528_PL4,Gorge,Haemophilus parainfluenzae,5,0,5,16,20,46,41,908.0
250528_PL4,Gorge,Human alphaherpesvirus 1,46,0,0,0,0,46,26,0.1092715
250528_PL4,Gorge,Human alphaherpesvirus 2,46,0,0,0,0,46,0,0.0
250528_PL4,Gorge,Mpox,46,0,0,0,0,46,0,0.0
250528_PL4,Gorge,Mycoplasma genitalium,46,0,0,0,0,46,0,0.0
250528_PL4,Gorge,Mycoplasma hominis,45,0,1,0,0,46,1,35.0
250528_PL4,Gorge,Mycoplasma pneumoniae,46,0,0,0,0,46,0,0.0
250528_PL4,Gorge,Mycoplasma spp,46,0,0,0,0,46,0,0.0
250528_PL4,Gorge,Neisseria gonorrhoeae,34,0,4,8,0,46,12,183.5
250528_PL4,Gorge,Neisseria meningitidis,17,2,4,14,9,46,29,490.0
250528_PL4,Gorge,Neisseria spp,15,1,3,14,13,46,31,684.0
250528_PL4,Gorge,Papillomavirus,44,1,1,0,0,46,3,1.762675
250528_PL4,Gorge,Shigella spp,46,0,0,0,0,46,0,0.0
250528_PL4,Gorge,Staphylococcus aureus,44,1,0,1,0,46,2,134.4721825
250528_PL4,Gorge,Treponema pallidum,46,0,0,0,0,46,0,0.0
250528_PL4,Gorge,Trichomonas vaginalis,45,0,0,1,0,46,11,0.096302
250528_PL4,Gorge,Trichophyton spp,46,0,0,0,0,46,1,0.059534
250528_PL4,Gorge,Ureaplasma spp,46,0,0,0,0,46,0,0.0
250528_PL5,Anal,Campylobacter jejuni,14,10,22,1,0,47,34,14.0
250528_PL5,Anal,Chlamydia spp,47,0,0,0,0,47,0,0.0
250528_PL5,Anal,Chlamydia trachomatis,47,0,0,0,0,47,0,0.0
250528_PL5,Anal,Clostridioides difficile,3,2,16,25,1,47,44,133.0
250528_PL5,Anal,Entamoeba histolytica,45,2,0,0,0,47,19,0.094654
250528_PL5,Anal,Haemophilus ducreyi,47,0,0,0,0,47,0,0.0
250528_PL5,Anal,Haemophilus influenzae,21,10,12,3,1,47,27,16.0
250528_PL5,Anal,Haemophilus parainfluenzae,12,7,14,12,2,47,37,60.0
250528_PL5,Anal,Human alphaherpesvirus 1,45,2,0,0,0,47,32,0.29968799999999995
250528_PL5,Anal,Human alphaherpesvirus 2,46,0,0,1,0,47,2,69.412083
250528_PL5,Anal,Mpox,47,0,0,0,0,47,0,0.0
250528_PL5,Anal,Mycoplasma genitalium,44,2,1,0,0,47,3,2.805049
250528_PL5,Anal,Mycoplasma hominis,23,15,9,0,0,47,25,7.00431
250528_PL5,Anal,Mycoplasma pneumoniae,47,0,0,0,0,47,0,0.0
250528_PL5,Anal,Mycoplasma spp,44,2,1,0,0,47,3,2.805049
250528_PL5,Anal,Neisseria gonorrhoeae,42,1,4,0,0,47,6,13.5
250528_PL5,Anal,Neisseria meningitidis,39,4,2,2,0,47,8,12.464276
250528_PL5,Anal,Neisseria spp,35,6,3,3,0,47,12,19.464275999999998
250528_PL5,Anal,Papillomavirus,16,12,15,4,0,47,36,10.336861500000001
250528_PL5,Anal,Shigella spp,41,3,3,0,0,47,7,5.317954
250528_PL5,Anal,Staphylococcus aureus,8,7,28,4,0,47,39,18.0
250528_PL5,Anal,Treponema pallidum,47,0,0,0,0,47,0,0.0
250528_PL5,Anal,Trichomonas vaginalis,8,19,18,2,0,47,46,6.2597765
250528_PL5,Anal,Trichophyton spp,47,0,0,0,0,47,3,0.129027
250528_PL5,Anal,Ureaplasma spp,40,2,5,0,0,47,8,34.0
250528_PL5,Gorge,Campylobacter jejuni,47,0,0,0,0,47,0,0.0
250528_PL5,Gorge,Chlamydia spp,47,0,0,0,0,47,0,0.0
250528_PL5,Gorge,Chlamydia trachomatis,47,0,0,0,0,47,0,0.0
250528_PL5,Gorge,Clostridioides difficile,46,0,1,0,0,47,1,25.0
250528_PL5,Gorge,Entamoeba histolytica,47,0,0,0,0,47,6,0.1059925
250528_PL5,Gorge,Haemophilus ducreyi,47,0,0,0,0,47,0,0.0
250528_PL5,Gorge,Haemophilus influenzae,20,0,7,15,5,47,27,254.0
250528_PL5,Gorge,Haemophilus parainfluenzae,2,0,3,27,15,47,45,473.0
250528_PL5,Gorge,Human alphaherpesvirus 1,47,0,0,0,0,47,26,0.103384
250528_PL5,Gorge,Human alphaherpesvirus 2,47,0,0,0,0,47,0,0.0
250528_PL5,Gorge,Mpox,47,0,0,0,0,47,0,0.0
250528_PL5,Gorge,Mycoplasma genitalium,47,0,0,0,0,47,0,0.0
250528_PL5,Gorge,Mycoplasma hominis,47,0,0,0,0,47,0,0.0
250528_PL5,Gorge,Mycoplasma pneumoniae,47,0,0,0,0,47,0,0.0
250528_PL5,Gorge,Mycoplasma spp,47,0,0,0,0,47,0,0.0
250528_PL5,Gorge,Neisseria gonorrhoeae,36,0,7,4,0,47,11,53.0
250528_PL5,Gorge,Neisseria meningitidis,12,0,6,23,6,47,35,266.0
250528_PL5,Gorge,Neisseria spp,8,0,4,27,8,47,39,455.0
250528_PL5,Gorge,Papillomavirus,46,1,0,0,0,47,5,0.196241
250528_PL5,Gorge,Shigella spp,47,0,0,0,0,47,0,0.0
250528_PL5,Gorge,Staphylococcus aureus,46,0,0,1,0,47,1,159.0
250528_PL5,Gorge,Treponema pallidum,47,0,0,0,0,47,0,0.0
250528_PL5,Gorge,Trichomonas vaginalis,47,0,0,0,0,47,5,0.115979
250528_PL5,Gorge,Trichophyton spp,47,0,0,0,0,47,0,0.0
250528_PL5,Gorge,Ureaplasma spp,47,0,0,0,0,47,0,0.0
250528_PL6,Anal,Campylobacter jejuni,21,9,16,1,0,47,28,15.5
250528_PL6,Anal,Chlamydia spp,44,2,0,1,0,47,3,9.364881
250528_PL6,Anal,Chlamydia trachomatis,44,2,0,1,0,47,3,9.364881
250528_PL6,Anal,Clostridioides difficile,6,6,11,24,0,47,42,119.5
250528_PL6,Anal,Entamoeba histolytica,46,1,0,0,0,47,11,0.153541
250528_PL6,Anal,Haemophilus ducreyi,47,0,0,0,0,47,0,0.0
250528_PL6,Anal,Haemophilus influenzae,30,10,4,3,0,47,18,5.3714175
250528_PL6,Anal,Haemophilus parainfluenzae,25,8,10,1,3,47,23,13.0
250528_PL6,Anal,Human alphaherpesvirus 1,47,0,0,0,0,47,26,0.253914
250528_PL6,Anal,Human alphaherpesvirus 2,47,0,0,0,0,47,0,0.0
250528_PL6,Anal,Mpox,47,0,0,0,0,47,0,0.0
250528_PL6,Anal,Mycoplasma genitalium,45,0,2,0,0,47,2,14.5
250528_PL6,Anal,Mycoplasma hominis,29,10,7,1,0,47,19,7.949245
250528_PL6,Anal,Mycoplasma pneumoniae,47,0,0,0,0,47,0,0.0
250528_PL6,Anal,Mycoplasma spp,45,0,2,0,0,47,2,14.5
250528_PL6,Anal,Neisseria gonorrhoeae,45,0,0,2,0,47,2,625.0
250528_PL6,Anal,Neisseria meningitidis,39,7,1,0,0,47,8,4.1632265
250528_PL6,Anal,Neisseria spp,38,4,3,2,0,47,10,6.885549500000001
250528_PL6,Anal,Papillomavirus,12,13,15,7,0,47,41,11.0
250528_PL6,Anal,Shigella spp,36,2,6,2,1,47,12,39.715858499999996
250528_PL6,Anal,Staphylococcus aureus,18,9,16,4,0,47,33,16.0
250528_PL6,Anal,Treponema pallidum,47,0,0,0,0,47,0,0.0
250528_PL6,Anal,Trichomonas vaginalis,7,22,16,2,0,47,43,4.234515
250528_PL6,Anal,Trichophyton spp,47,0,0,0,0,47,5,0.110709
250528_PL6,Anal,Ureaplasma spp,43,2,2,0,0,47,4,25.145329
250528_PL6,Gorge,Campylobacter jejuni,47,0,0,0,0,47,0,0.0
250528_PL6,Gorge,Chlamydia spp,47,0,0,0,0,47,0,0.0
250528_PL6,Gorge,Chlamydia trachomatis,47,0,0,0,0,47,0,0.0
250528_PL6,Gorge,Clostridioides difficile,47,0,0,0,0,47,0,0.0
250528_PL6,Gorge,Entamoeba histolytica,47,0,0,0,0,47,3,0.081262
250528_PL6,Gorge,Haemophilus ducreyi,47,0,0,0,0,47,0,0.0
250528_PL6,Gorge,Haemophilus influenzae,21,0,6,17,3,47,26,201.0
250528_PL6,Gorge,Haemophilus parainfluenzae,2,0,4,19,22,47,45,983.0
250528_PL6,Gorge,Human alphaherpesvirus 1,47,0,0,0,0,47,19,0.114648
250528_PL6,Gorge,Human alphaherpesvirus 2,47,0,0,0,0,47,0,0.0
250528_PL6,Gorge,Mpox,47,0,0,0,0,47,0,0.0
250528_PL6,Gorge,Mycoplasma genitalium,47,0,0,0,0,47,0,0.0
250528_PL6,Gorge,Mycoplasma hominis,47,0,0,0,0,47,0,0.0
250528_PL6,Gorge,Mycoplasma pneumoniae,47,0,0,0,0,47,0,0.0
250528_PL6,Gorge,Mycoplasma spp,47,0,0,0,0,47,0,0.0
250528_PL6,Gorge,Neisseria gonorrhoeae,34,0,4,9,0,47,13,148.0
250528_PL6,Gorge,Neisseria meningitidis,14,0,7,16,10,47,33,398.0
250528_PL6,Gorge,Neisseria spp,10,0,3,17,17,47,37,825.0
250528_PL6,Gorge,Papillomavirus,47,0,0,0,0,47,7,0.193424
250528_PL6,Gorge,Shigella spp,47,0,0,0,0,47,0,0.0
250528_PL6,Gorge,Staphylococcus aureus,47,0,0,0,0,47,0,0.0
250528_PL6,Gorge,Treponema pallidum,47,0,0,0,0,47,0,0.0
250528_PL6,Gorge,Trichomonas vaginalis,47,0,0,0,0,47,6,0.0889665
250528_PL6,Gorge,Trichophyton spp,47,0,0,0,0,47,1,0.035598
250528_PL6,Gorge,Ureaplasma spp,47,0,0,0,0,47,0,0.0
250528_PL7,Urine,Campylobacter jejuni,94,0,0,0,0,94,0,0.0
250528_PL7,Urine,Chlamydia spp,93,1,0,0,0,94,1,2.979529
250528_PL7,Urine,Chlamydia trachomatis,93,1,0,0,0,94,1,2.979529
250528_PL7,Urine,Clostridioides difficile,89,1,4,0,0,94,5,22.0
250528_PL7,Urine,Entamoeba histolytica,94,0,0,0,0,94,0,0.0
250528_PL7,Urine,Haemophilus ducreyi,94,0,0,0,0,94,0,0.0
250528_PL7,Urine,Haemophilus influenzae,85,3,3,3,0,94,10,32.5
250528_PL7,Urine,Haemophilus parainfluenzae,79,4,8,3,0,94,17,27.0
250528_PL7,Urine,Human alphaherpesvirus 1,94,0,0,0,0,94,31,0.117771
250528_PL7,Urine,Human alphaherpesvirus 2,94,0,0,0,0,94,0,0.0
250528_PL7,Urine,Mpox,94,0,0,0,0,94,0,0.0
250528_PL7,Urine,Mycoplasma genitalium,94,0,0,0,0,94,1,0.587417
250528_PL7,Urine,Mycoplasma hominis,90,0,3,1,0,94,4,49.0
250528_PL7,Urine,Mycoplasma pneumoniae,94,0,0,0,0,94,0,0.0
250528_PL7,Urine,Mycoplasma spp,94,0,0,0,0,94,1,0.587417
250528_PL7,Urine,Neisseria gonorrhoeae,94,0,0,0,0,94,0,0.0
250528_PL7,Urine,Neisseria meningitidis,94,0,0,0,0,94,0,0.0
250528_PL7,Urine,Neisseria spp,94,0,0,0,0,94,0,0.0
250528_PL7,Urine,Papillomavirus,93,0,0,1,0,94,14,0.23939500000000002
250528_PL7,Urine,Shigella spp,93,1,0,0,0,94,1,1.674105
250528_PL7,Urine,Staphylococcus aureus,86,6,2,0,0,94,9,4.20872
250528_PL7,Urine,Treponema pallidum,94,0,0,0,0,94,0,0.0
250528_PL7,Urine,Trichomonas vaginalis,74,17,3,0,0,94,43,0.946479
250528_PL7,Urine,Trichophyton spp,94,0,0,0,0,94,0,0.0
250528_PL7,Urine,Ureaplasma spp,88,2,1,3,0,94,6,69.5
250528_PL8,Urine,Campylobacter jejuni,92,2,0,0,0,94,2,2.8974265
250528_PL8,Urine,Chlamydia spp,94,0,0,0,0,94,0,0.0
250528_PL8,Urine,Chlamydia trachomatis,94,0,0,0,0,94,0,0.0
250528_PL8,Urine,Clostridioides difficile,83,3,5,3,0,94,11,32.0
250528_PL8,Urine,Entamoeba histolytica,94,0,0,0,0,94,2,0.0835105
250528_PL8,Urine,Haemophilus ducreyi,94,0,0,0,0,94,0,0.0
250528_PL8,Urine,Haemophilus influenzae,83,2,8,1,0,94,11,46.0
250528_PL8,Urine,Haemophilus parainfluenzae,79,2,9,4,0,94,16,35.5
250528_PL8,Urine,Human alphaherpesvirus 1,93,1,0,0,0,94,30,0.110728
250528_PL8,Urine,Human alphaherpesvirus 2,94,0,0,0,0,94,0,0.0
250528_PL8,Urine,Mpox,94,0,0,0,0,94,0,0.0
250528_PL8,Urine,Mycoplasma genitalium,91,3,0,0,0,94,3,7.377131
250528_PL8,Urine,Mycoplasma hominis,87,2,5,0,0,94,8,12.0
250528_PL8,Urine,Mycoplasma pneumoniae,94,0,0,0,0,94,0,0.0
250528_PL8,Urine,Mycoplasma spp,91,3,0,0,0,94,3,7.377131
250528_PL8,Urine,Neisseria gonorrhoeae,94,0,0,0,0,94,0,0.0
250528_PL8,Urine,Neisseria meningitidis,90,1,3,0,0,94,4,11.5
250528_PL8,Urine,Neisseria spp,90,1,3,0,0,94,4,29.496716499999998
250528_PL8,Urine,Papillomavirus,91,3,0,0,0,94,11,0.295804
250528_PL8,Urine,Shigella spp,94,0,0,0,0,94,0,0.0
250528_PL8,Urine,Staphylococcus aureus,74,7,10,3,0,94,21,12.0
250528_PL8,Urine,Treponema pallidum,94,0,0,0,0,94,0,0.0
250528_PL8,Urine,Trichomonas vaginalis,71,13,10,0,0,94,44,1.4002485
250528_PL8,Urine,Trichophyton spp,94,0,0,0,0,94,3,0.334775
250528_PL8,Urine,Ureaplasma spp,83,3,5,3,0,94,11,36.0
250627_PL1,Anal,Campylobacter jejuni,13,7,11,4,0,35,25,16.0
250627_PL1,Anal,Chlamydia spp,32,0,3,0,0,35,3,53.0
250627_PL1,Anal,Chlamydia trachomatis,32,0,3,0,0,35,3,53.0
250627_PL1,Anal,Clostridioides difficile,2,4,11,18,0,35,33,106.0
250627_PL1,Anal,Entamoeba histolytica,35,0,0,0,0,35,12,0.158217
250627_PL1,Anal,Haemophilus ducreyi,35,0,0,0,0,35,0,0.0
250627_PL1,Anal,Haemophilus influenzae,20,8,3,2,2,35,17,5.809589
250627_PL1,Anal,Haemophilus parainfluenzae,9,8,11,4,3,35,27,17.0
250627_PL1,Anal,Human alphaherpesvirus 1,35,0,0,0,0,35,15,0.168545
250627_PL1,Anal,Human alphaherpesvirus 2,34,0,1,0,0,35,1,81.0
250627_PL1,Anal,Mpox,35,0,0,0,0,35,0,0.0
250627_PL1,Anal,Mycoplasma genitalium,32,2,0,1,0,35,3,1.445705
250627_PL1,Anal,Mycoplasma hominis,13,12,10,0,0,35,24,6.376612
250627_PL1,Anal,Mycoplasma pneumoniae,35,0,0,0,0,35,0,0.0
250627_PL1,Anal,Mycoplasma spp,32,2,0,1,0,35,3,1.445705
250627_PL1,Anal,Neisseria gonorrhoeae,34,1,0,0,0,35,1,6.029294
250627_PL1,Anal,Neisseria meningitidis,31,3,0,1,0,35,4,5.2902275
250627_PL1,Anal,Neisseria spp,29,4,1,1,0,35,7,3.782785
250627_PL1,Anal,Papillomavirus,7,13,13,2,0,35,29,11.0
250627_PL1,Anal,Shigella spp,23,4,7,1,0,35,12,34.469057500000005
250627_PL1,Anal,Staphylococcus aureus,4,5,20,6,0,35,33,35.0
250627_PL1,Anal,Treponema pallidum,35,0,0,0,0,35,0,0.0
250627_PL1,Anal,Trichomonas vaginalis,3,14,14,4,0,35,34,15.5
250627_PL1,Anal,Trichophyton spp,34,1,0,0,0,35,4,0.0948165
250627_PL1,Anal,Ureaplasma spp,29,2,3,1,0,35,7,10.0
250627_PL1,Gorge,Campylobacter jejuni,35,0,0,0,0,35,0,0.0
250627_PL1,Gorge,Chlamydia spp,35,0,0,0,0,35,0,0.0
250627_PL1,Gorge,Chlamydia trachomatis,35,0,0,0,0,35,0,0.0
250627_PL1,Gorge,Clostridioides difficile,35,0,0,0,0,35,0,0.0
250627_PL1,Gorge,Entamoeba histolytica,35,0,0,0,0,35,2,0.040615
250627_PL1,Gorge,Haemophilus ducreyi,35,0,0,0,0,35,0,0.0
250627_PL1,Gorge,Haemophilus influenzae,12,1,6,15,1,35,23,152.0
250627_PL1,Gorge,Haemophilus parainfluenzae,3,0,4,13,15,35,32,606.0
250627_PL1,Gorge,Human alphaherpesvirus 1,35,0,0,0,0,35,12,0.0873545
250627_PL1,Gorge,Human alphaherpesvirus 2,35,0,0,0,0,35,0,0.0
250627_PL1,Gorge,Mpox,35,0,0,0,0,35,0,0.0
250627_PL1,Gorge,Mycoplasma genitalium,35,0,0,0,0,35,0,0.0
250627_PL1,Gorge,Mycoplasma hominis,35,0,0,0,0,35,0,0.0
250627_PL1,Gorge,Mycoplasma pneumoniae,35,0,0,0,0,35,0,0.0
250627_PL1,Gorge,Mycoplasma spp,35,0,0,0,0,35,0,0.0
250627_PL1,Gorge,Neisseria gonorrhoeae,23,3,2,6,1,35,12,311.0
250627_PL1,Gorge,Neisseria meningitidis,7,1,9,10,8,35,28,201.5
250627_PL1,Gorge,Neisseria spp,7,0,3,16,9,35,28,502.5
250627_PL1,Gorge,Papillomavirus,34,0,1,0,0,35,2,5.164826000000001
250627_PL1,Gorge,Shigella spp,35,0,0,0,0,35,0,0.0
250627_PL1,Gorge,Staphylococcus aureus,32,1,1,0,1,35,3,56.0
250627_PL1,Gorge,Treponema pallidum,35,0,0,0,0,35,0,0.0
250627_PL1,Gorge,Trichomonas vaginalis,34,1,0,0,0,35,6,0.075316
250627_PL1,Gorge,Trichophyton spp,35,0,0,0,0,35,2,0.125586
250627_PL1,Gorge,Ureaplasma spp,34,0,1,0,0,35,1,23.0
250627_PL2,Anal,Campylobacter jejuni,4,6,14,0,0,24,20,16.5
250627_PL2,Anal,Chlamydia spp,23,0,1,0,0,24,1,17.0
250627_PL2,Anal,Chlamydia trachomatis,23,0,1,0,0,24,1,17.0
250627_PL2,Anal,Clostridioides difficile,1,0,8,15,0,24,23,186.0
250627_PL2,Anal,Entamoeba histolytica,23,1,0,0,0,24,14,0.0998395
250627_PL2,Anal,Haemophilus ducreyi,24,0,0,0,0,24,0,0.0
250627_PL2,Anal,Haemophilus influenzae,12,5,6,1,0,24,12,20.5
250627_PL2,Anal,Haemophilus parainfluenzae,5,3,12,4,0,24,19,32.0
250627_PL2,Anal,Human alphaherpesvirus 1,23,1,0,0,0,24,14,0.3285425
250627_PL2,Anal,Human alphaherpesvirus 2,22,0,0,1,1,24,2,1540.5
250627_PL2,Anal,Mpox,24,0,0,0,0,24,0,0.0
250627_PL2,Anal,Mycoplasma genitalium,24,0,0,0,0,24,0,0.0
250627_PL2,Anal,Mycoplasma hominis,13,3,6,2,0,24,12,26.0
250627_PL2,Anal,Mycoplasma pneumoniae,24,0,0,0,0,24,0,0.0
250627_PL2,Anal,Mycoplasma spp,24,0,0,0,0,24,2,0.806231
250627_PL2,Anal,Neisseria gonorrhoeae,23,0,0,1,0,24,1,161.0
250627_PL2,Anal,Neisseria meningitidis,21,3,0,0,0,24,3,2.331476
250627_PL2,Anal,Neisseria spp,20,3,0,1,0,24,4,5.678614
250627_PL2,Anal,Papillomavirus,8,4,11,1,0,24,19,16.458355
250627_PL2,Anal,Shigella spp,17,1,4,1,1,24,7,45.341969
250627_PL2,Anal,Staphylococcus aureus,2,3,14,5,0,24,22,52.5
250627_PL2,Anal,Treponema pallidum,24,0,0,0,0,24,0,0.0
250627_PL2,Anal,Trichomonas vaginalis,3,8,11,2,0,24,24,11.0
250627_PL2,Anal,Trichophyton spp,24,0,0,0,0,24,0,0.0
250627_PL2,Anal,Ureaplasma spp,22,1,1,0,0,24,2,43.594671
250627_PL2,Gorge,Campylobacter jejuni,25,0,0,0,0,25,0,0.0
250627_PL2,Gorge,Chlamydia spp,25,0,0,0,0,25,0,0.0
250627_PL2,Gorge,Chlamydia trachomatis,25,0,0,0,0,25,0,0.0
250627_PL2,Gorge,Clostridioides difficile,25,0,0,0,0,25,0,0.0
250627_PL2,Gorge,Entamoeba histolytica,25,0,0,0,0,25,1,0.059329
250627_PL2,Gorge,Haemophilus ducreyi,25,0,0,0,0,25,0,0.0
250627_PL2,Gorge,Haemophilus influenzae,11,0,3,9,2,25,14,167.5
250627_PL2,Gorge,Haemophilus parainfluenzae,4,0,1,11,9,25,21,848.0
250627_PL2,Gorge,Human alphaherpesvirus 1,25,0,0,0,0,25,14,0.0841915
250627_PL2,Gorge,Human alphaherpesvirus 2,25,0,0,0,0,25,0,0.0
250627_PL2,Gorge,Mpox,25,0,0,0,0,25,0,0.0
250627_PL2,Gorge,Mycoplasma genitalium,25,0,0,0,0,25,0,0.0
250627_PL2,Gorge,Mycoplasma hominis,25,0,0,0,0,25,0,0.0
250627_PL2,Gorge,Mycoplasma pneumoniae,25,0,0,0,0,25,0,0.0
250627_PL2,Gorge,Mycoplasma spp,25,0,0,0,0,25,0,0.0
250627_PL2,Gorge,Neisseria gonorrhoeae,16,0,2,6,1,25,9,195.0
250627_PL2,Gorge,Neisseria meningitidis,6,0,4,8,7,25,19,429.0
250627_PL2,Gorge,Neisseria spp,5,0,2,9,9,25,20,877.5
250627_PL2,Gorge,Papillomavirus,24,1,0,0,0,25,6,0.118174
250627_PL2,Gorge,Shigella spp,25,0,0,0,0,25,0,0.0
250627_PL2,Gorge,Staphylococcus aureus,25,0,0,0,0,25,0,0.0
250627_PL2,Gorge,Treponema pallidum,25,0,0,0,0,25,0,0.0
250627_PL2,Gorge,Trichomonas vaginalis,25,0,0,0,0,25,5,0.070879
250627_PL2,Gorge,Trichophyton spp,25,0,0,0,0,25,1,0.040642
250627_PL2,Gorge,Ureaplasma spp,25,0,0,0,0,25,0,0.0
250627_PL3,Urine,Campylobacter jejuni,94,0,0,0,0,94,0,0.0
250627_PL3,Urine,Chlamydia spp,94,0,0,0,0,94,1,0.99974
250627_PL3,Urine,Chlamydia trachomatis,94,0,0,0,0,94,1,0.99974
250627_PL3,Urine,Clostridioides difficile,88,3,2,1,0,94,7,9.745359
250627_PL3,Urine,Entamoeba histolytica,94,0,0,0,0,94,1,0.086206
250627_PL3,Urine,Haemophilus ducreyi,94,0,0,0,0,94,0,0.0
250627_PL3,Urine,Haemophilus influenzae,76,3,9,6,0,94,18,66.0
250627_PL3,Urine,Haemophilus parainfluenzae,74,4,9,7,0,94,21,38.0
250627_PL3,Urine,Human alphaherpesvirus 1,93,1,0,0,0,94,45,0.069323
250627_PL3,Urine,Human alphaherpesvirus 2,94,0,0,0,0,94,0,0.0
250627_PL3,Urine,Mpox,94,0,0,0,0,94,0,0.0
250627_PL3,Urine,Mycoplasma genitalium,93,0,0,1,0,94,1,748.0
250627_PL3,Urine,Mycoplasma hominis,89,0,5,0,0,94,5,16.0
250627_PL3,Urine,Mycoplasma pneumoniae,94,0,0,0,0,94,0,0.0
250627_PL3,Urine,Mycoplasma spp,93,0,0,1,0,94,1,748.0
250627_PL3,Urine,Neisseria gonorrhoeae,93,0,0,0,1,94,1,1079.0
250627_PL3,Urine,Neisseria meningitidis,93,0,1,0,0,94,1,21.0
250627_PL3,Urine,Neisseria spp,93,0,0,0,1,94,1,1102.824124
250627_PL3,Urine,Papillomavirus,88,6,0,0,0,94,35,0.12922
250627_PL3,Urine,Shigella spp,92,1,1,0,0,94,2,20.2917645
250627_PL3,Urine,Staphylococcus aureus,83,6,5,0,0,94,12,8.652262
250627_PL3,Urine,Treponema pallidum,94,0,0,0,0,94,0,0.0
250627_PL3,Urine,Trichomonas vaginalis,66,24,2,2,0,94,53,1.207588
250627_PL3,Urine,Trichophyton spp,94,0,0,0,0,94,3,0.091799
250627_PL3,Urine,Ureaplasma spp,87,1,3,3,0,94,7,76.578273
250627_PL4,Urine,Campylobacter jejuni,59,1,0,0,0,60,1,4.46909
250627_PL4,Urine,Chlamydia spp,58,1,1,0,0,60,3,2.026407
250627_PL4,Urine,Chlamydia trachomatis,58,1,1,0,0,60,2,9.0132035
250627_PL4,Urine,Clostridioides difficile,56,1,3,0,0,60,4,44.0
250627_PL4,Urine,Entamoeba histolytica,60,0,0,0,0,60,2,0.1043395
250627_PL4,Urine,Haemophilus ducreyi,60,0,0,0,0,60,0,0.0
250627_PL4,Urine,Haemophilus influenzae,52,1,5,2,0,60,8,73.0
250627_PL4,Urine,Haemophilus parainfluenzae,51,2,2,4,1,60,10,72.0
250627_PL4,Urine,Human alphaherpesvirus 1,59,1,0,0,0,60,22,0.1119575
250627_PL4,Urine,Human alphaherpesvirus 2,60,0,0,0,0,60,0,0.0
250627_PL4,Urine,Mpox,60,0,0,0,0,60,0,0.0
250627_PL4,Urine,Mycoplasma genitalium,59,0,0,1,0,60,1,123.0
250627_PL4,Urine,Mycoplasma hominis,58,0,2,0,0,60,2,30.5
250627_PL4,Urine,Mycoplasma pneumoniae,60,0,0,0,0,60,0,0.0
250627_PL4,Urine,Mycoplasma spp,59,0,0,1,0,60,1,123.0
250627_PL4,Urine,Neisseria gonorrhoeae,56,0,0,3,1,60,4,486.0
250627_PL4,Urine,Neisseria meningitidis,55,2,3,0,0,60,5,10.0
250627_PL4,Urine,Neisseria spp,55,1,0,3,1,60,5,492.0
250627_PL4,Urine,Papillomavirus,59,1,0,0,0,60,21,0.2482289999999999
250627_PL4,Urine,Shigella spp,58,1,1,0,0,60,2,12.573717
250627_PL4,Urine,Staphylococcus aureus,54,1,4,1,0,60,8,21.5
250627_PL4,Urine,Treponema pallidum,60,0,0,0,0,60,0,0.0
250627_PL4,Urine,Trichomonas vaginalis,48,5,7,0,0,60,26,0.8253185000000001
250627_PL4,Urine,Trichophyton spp,60,0,0,0,0,60,2,0.0602525
250627_PL4,Urine,Ureaplasma spp,53,1,2,4,0,60,7,210.0
